136,К897КН977,45,CANCEL,2022-10-12 13:41:02
137,Р323ВТ77 ,23,END,2022-10-12 13:41:02
138,К173СН190,50,BEGIN,2022-10-12 13:42:03
139,О578РН77 ,56,BEGIN,2022-10-12 13:42:03
140,Т561СО77 ,34,END,2022-10-12 13:42:03
141,О612ВХ190,43,END,2022-10-12 13:42:03
142,Т561СО77 ,59,READY,2022-10-12 13:43:03
143,Р323ВТ77 ,58,READY,2022-10-12 13:44:02
144,К389ТУ77 ,51,END,2022-10-12 13:44:02
145,А274ЕТ197,55,BEGIN,2022-10-12 13:45:03
146,Т561СО77 ,59,BEGIN,2022-10-12 13:46:03
147,Р023ЕН77 ,44,END,2022-10-12 13:46:03
148,Р323ВТ77 ,58,BEGIN,2022-10-12 13:47:02
149,В980МУ977,52,END,2022-10-12 13:47:02
150,Р023ЕН77 ,64,READY,2022-10-12 13:48:03
151,Р030РС99 ,57,BEGIN,2022-10-12 13:48:03
152,А591ЕУ77 ,38,END,2022-10-12 13:48:03
153,Р545НА77 ,36,END,2022-10-12 13:48:03
154,К173СН190,50,END,2022-10-12 13:48:03
155,А274ЕТ197,55,END,2022-10-12 13:48:03
156,А591ЕУ77 ,61,READY,2022-10-12 13:49:03
157,К389ТУ77 ,60,READY,2022-10-12 13:50:03
158,Р545НА77 ,62,READY,2022-10-12 13:50:03
159,Р545НА77 ,62,BEGIN,2022-10-12 13:50:03
160,М919НР77 ,46,END,2022-10-12 13:50:03
161,М919НР77 ,69,READY,2022-10-12 13:51:03
162,М919НР77 ,69,BEGIN,2022-10-12 13:51:03
163,С214ТР777,33,END,2022-10-12 13:51:03
164,М506СН77 ,47,END,2022-10-12 13:51:03
165,Р030РС99 ,57,END,2022-10-12 13:51:03
166,М506СН77 ,66,READY,2022-10-12 13:52:03
167,У384НР90 ,49,END,2022-10-12 13:52:03
168,Т561СО77 ,59,END,2022-10-12 13:52:03
169,Т561СО77 ,68,READY,2022-10-12 13:53:03
170,К389ТУ77 ,60,BEGIN,2022-10-12 13:53:03
171,Т561СО77 ,68,BEGIN,2022-10-12 13:53:03
172,М919НР77 ,69,END,2022-10-12 13:53:03
173,М919НР77 ,67,READY,2022-10-12 13:54:02
174,В980МУ977,70,READY,2022-10-12 13:54:02
175,Р023ЕН77 ,64,BEGIN,2022-10-12 13:54:02
176,А591ЕУ77 ,61,BEGIN,2022-10-12 13:54:02
177,Р030РС99 ,63,READY,2022-10-12 13:55:03
178,Е329РР150,65,READY,2022-10-12 13:55:03
179,М506СН77 ,66,BEGIN,2022-10-12 13:55:03
180,М919НР77 ,67,BEGIN,2022-10-12 13:55:03
181,В980МУ977,70,BEGIN,2022-10-12 13:55:03
182,Е329РР150,65,CANCEL,2022-10-12 13:55:03
183,Р323ВТ77 ,58,END,2022-10-12 13:56:03
184,Т561СО77 ,68,END,2022-10-12 13:56:03
185,Т561СО77 ,71,READY,2022-10-12 13:57:03
186,Т561СО77 ,71,BEGIN,2022-10-12 13:57:03
187,Р071ХС77 ,41,END,2022-10-12 13:57:03
188,Р023ЕН77 ,64,END,2022-10-12 13:57:03
189,Р323ВТ77 ,72,READY,2022-10-12 13:58:03
190,Р071ХС77 ,73,READY,2022-10-12 13:58:03
191,Р023ЕН77 ,78,READY,2022-10-12 13:58:03
192,Р023ЕН77 ,78,BEGIN,2022-10-12 13:58:03
193,Е329РР150,76,READY,2022-10-12 13:59:02
194,С214ТР777,77,READY,2022-10-12 13:59:02
195,К897КН977,79,READY,2022-10-12 13:59:02
196,А274ЕТ197,82,READY,2022-10-12 13:59:02
197,Р071ХС77 ,73,BEGIN,2022-10-12 13:59:02
198,С214ТР777,77,BEGIN,2022-10-12 14:00:03
199,О612ВХ190,74,READY,2022-10-12 14:01:02
200,У384НР90 ,75,READY,2022-10-12 14:01:02
201,К173СН190,80,READY,2022-10-12 14:01:02
202,К931РК99 ,83,READY,2022-10-12 14:01:02
203,А274ЕТ197,82,BEGIN,2022-10-12 14:01:02
204,Р222ТТ177,81,READY,2022-10-12 14:02:02
205,Р323ВТ77 ,72,BEGIN,2022-10-12 14:02:02
206,Р030РС99 ,63,BEGIN,2022-10-12 14:03:02
207,А591ЕУ77 ,61,END,2022-10-12 14:03:02
208,А591ЕУ77 ,84,READY,2022-10-12 14:04:03
209,О438ХО97 ,85,READY,2022-10-12 14:04:03
210,О578РН77 ,56,END,2022-10-12 14:04:03
211,М919НР77 ,67,END,2022-10-12 14:04:03
212,В980МУ977,70,END,2022-10-12 14:04:03
213,О578РН77 ,86,READY,2022-10-12 14:05:03
214,Е329РР150,76,BEGIN,2022-10-12 14:05:03
215,К897КН977,79,CANCEL,2022-10-12 14:05:03
216,К173СН190,80,BEGIN,2022-10-12 14:05:03
217,О438ХО97 ,85,BEGIN,2022-10-12 14:05:03
218,Р030РС99 ,63,END,2022-10-12 14:05:03
219,О612ВХ190,74,BEGIN,2022-10-12 14:06:03
220,А591ЕУ77 ,84,BEGIN,2022-10-12 14:06:03
221,О578РН77 ,86,BEGIN,2022-10-12 14:07:03
222,Р545НА77 ,62,END,2022-10-12 14:07:03
223,М919НР77 ,87,READY,2022-10-12 14:08:03
224,К931РК99 ,83,CANCEL,2022-10-12 14:08:03
225,О438ХО97 ,85,END,2022-10-12 14:08:03
226,У384НР90 ,75,CANCEL,2022-10-12 14:09:03
227,Р222ТТ177,81,BEGIN,2022-10-12 14:09:03
228,Р023ЕН77 ,78,END,2022-10-12 14:09:03
229,М506СН77 ,66,END,2022-10-12 14:10:03
230,Е329РР150,76,END,2022-10-12 14:10:03
231,Р023ЕН77 ,88,READY,2022-10-12 14:11:03
232,М506СН77 ,89,READY,2022-10-12 14:11:03
233,Р545НА77 ,93,READY,2022-10-12 14:11:03
234,В980МУ977,95,READY,2022-10-12 14:11:03
235,С214ТР777,77,END,2022-10-12 14:11:03
236,К389ТУ77 ,60,END,2022-10-12 14:12:03
237,К389ТУ77 ,90,READY,2022-10-12 14:13:03
238,Р030РС99 ,91,READY,2022-10-12 14:13:03
239,Е329РР150,96,READY,2022-10-12 14:13:03
240,С214ТР777,97,READY,2022-10-12 14:13:03
241,М919НР77 ,87,BEGIN,2022-10-12 14:13:03
242,К389ТУ77 ,90,BEGIN,2022-10-12 14:13:03
243,С214ТР777,97,BEGIN,2022-10-12 14:13:03
244,К897КН977,92,READY,2022-10-12 14:14:03
245,У384НР90 ,94,READY,2022-10-12 14:14:03
246,К931РК99 ,100,READY,2022-10-12 14:14:03
247,Р545НА77 ,93,BEGIN,2022-10-12 14:14:03
248,Р030РС99 ,91,CANCEL,2022-10-12 14:14:03
249,Е329РР150,96,CANCEL,2022-10-12 14:14:03
250,К931РК99 ,100,CANCEL,2022-10-12 14:14:03
251,Р030РС99 ,102,READY,2022-10-12 14:15:03
252,К389ТУ77 ,90,END,2022-10-12 14:15:03
253,К389ТУ77 ,101,READY,2022-10-12 14:16:03
254,Е329РР150,103,READY,2022-10-12 14:16:03
255,Р030РС99 ,102,BEGIN,2022-10-12 14:16:03
256,К931РК99 ,98,READY,2022-10-12 14:17:03
257,Р023ЕН77 ,88,BEGIN,2022-10-12 14:17:03
258,М506СН77 ,89,BEGIN,2022-10-12 14:17:03
259,В980МУ977,95,BEGIN,2022-10-12 14:17:03
260,К389ТУ77 ,101,BEGIN,2022-10-12 14:17:03
261,О438ХО97 ,99,READY,2022-10-12 14:18:03
262,Е198ЕС977,104,READY,2022-10-12 14:18:03
263,К897КН977,92,BEGIN,2022-10-12 14:18:03
264,У384НР90 ,94,BEGIN,2022-10-12 14:18:03
265,К931РК99 ,98,BEGIN,2022-10-12 14:18:03
266,Е198ЕС977,104,CANCEL,2022-10-12 14:18:03
267,Т561СО77 ,71,END,2022-10-12 14:18:03
268,Р071ХС77 ,73,END,2022-10-12 14:18:03
269,К173СН190,80,END,2022-10-12 14:18:03
270,Р545НА77 ,93,END,2022-10-12 14:18:03
271,О438ХО97 ,99,BEGIN,2022-10-12 14:19:03
272,Т561СО77 ,105,READY,2022-10-12 14:20:03
273,О612ВХ190,74,END,2022-10-12 14:20:03
274,Р071ХС77 ,107,READY,2022-10-12 14:21:03
275,Р545НА77 ,108,READY,2022-10-12 14:21:03
276,О612ВХ190,109,READY,2022-10-12 14:21:03
277,О612ВХ190,109,CANCEL,2022-10-12 14:21:03
278,К389ТУ77 ,101,END,2022-10-12 14:21:03
279,А274ЕТ197,82,END,2022-10-12 14:22:03
280,А591ЕУ77 ,84,END,2022-10-12 14:22:03
281,А591ЕУ77 ,106,READY,2022-10-12 14:23:03
282,А591ЕУ77 ,106,CANCEL,2022-10-12 14:23:03
283,Р323ВТ77 ,72,END,2022-10-12 14:23:03
284,Р323ВТ77 ,110,READY,2022-10-12 14:24:03
285,А591ЕУ77 ,113,READY,2022-10-12 14:24:03
286,Е329РР150,103,BEGIN,2022-10-12 14:24:03
287,К897КН977,92,END,2022-10-12 14:24:03
288,К389ТУ77 ,111,READY,2022-10-12 14:25:03
289,К897КН977,115,READY,2022-10-12 14:25:03
290,Р071ХС77 ,107,BEGIN,2022-10-12 14:25:03
291,Е329РР150,103,END,2022-10-12 14:25:03
292,Е329РР150,114,READY,2022-10-12 14:26:03
293,Е329РР150,114,BEGIN,2022-10-12 14:26:03
294,О578РН77 ,86,END,2022-10-12 14:26:03
295,О578РН77 ,118,READY,2022-10-12 14:27:03
296,А274ЕТ197,119,READY,2022-10-12 14:27:03
297,О612ВХ190,116,READY,2022-10-12 14:28:03
298,Т561СО77 ,105,BEGIN,2022-10-12 14:28:03
299,О578РН77 ,118,BEGIN,2022-10-12 14:28:03
300,А274ЕТ197,119,BEGIN,2022-10-12 14:28:03
301,О612ВХ190,116,BEGIN,2022-10-12 14:28:03
302,К173СН190,112,READY,2022-10-12 14:29:02
303,Е198ЕС977,123,READY,2022-10-12 14:30:03
304,Р545НА77 ,108,BEGIN,2022-10-12 14:30:03
305,В980МУ977,95,END,2022-10-12 14:30:03
306,В980МУ977,120,READY,2022-10-12 14:31:03
307,Х913ЕР50 ,121,READY,2022-10-12 14:31:03
308,А591ЕУ77 ,113,CANCEL,2022-10-12 14:31:03
309,К389ТУ77 ,111,BEGIN,2022-10-12 14:31:03
310,К897КН977,115,BEGIN,2022-10-12 14:31:03
311,А591ЕУ77 ,122,READY,2022-10-12 14:32:02
312,М340АА97 ,124,READY,2022-10-12 14:32:02
313,Р323ВТ77 ,110,BEGIN,2022-10-12 14:32:02
314,Е198ЕС977,123,BEGIN,2022-10-12 14:32:02
315,А591ЕУ77 ,122,BEGIN,2022-10-12 14:32:02
316,М506СН77 ,89,END,2022-10-12 14:32:02
317,М506СН77 ,117,READY,2022-10-12 14:33:03
318,С079РО750,126,READY,2022-10-12 14:33:03
319,К931РК99 ,98,END,2022-10-12 14:33:03
320,О578РН77 ,118,END,2022-10-12 14:33:03
321,О578РН77 ,128,READY,2022-10-12 14:34:03
322,К173СН190,112,CANCEL,2022-10-12 14:34:03
323,М506СН77 ,117,BEGIN,2022-10-12 14:34:03
324,О578РН77 ,128,BEGIN,2022-10-12 14:34:03
325,Р222ТТ177,81,END,2022-10-12 14:34:03
326,О438ХО97 ,99,END,2022-10-12 14:34:03
327,К389ТУ77 ,111,END,2022-10-12 14:34:03
328,С214ТР777,97,END,2022-10-12 14:35:03
329,Р071ХС77 ,107,END,2022-10-12 14:35:03
330,Р071ХС77 ,127,READY,2022-10-12 14:36:03
331,К389ТУ77 ,129,READY,2022-10-12 14:36:03
332,С214ТР777,130,READY,2022-10-12 14:36:03
333,Х913ЕР50 ,121,BEGIN,2022-10-12 14:36:03
334,М340АА97 ,124,BEGIN,2022-10-12 14:36:03
335,С214ТР777,130,BEGIN,2022-10-12 14:36:03
336,М919НР77 ,87,END,2022-10-12 14:36:03
337,У384НР90 ,94,END,2022-10-12 14:36:03
338,О612ВХ190,116,END,2022-10-12 14:36:03
339,М919НР77 ,125,READY,2022-10-12 14:37:03
340,К389ТУ77 ,129,BEGIN,2022-10-12 14:37:03
341,М919НР77 ,125,CANCEL,2022-10-12 14:37:03
342,Р323ВТ77 ,110,END,2022-10-12 14:37:03
343,М919НР77 ,131,READY,2022-10-12 14:38:03
344,О612ВХ190,134,READY,2022-10-12 14:38:03
345,Р071ХС77 ,127,BEGIN,2022-10-12 14:38:03
346,М919НР77 ,131,BEGIN,2022-10-12 14:38:03
347,Р023ЕН77 ,88,END,2022-10-12 14:38:03
348,Е329РР150,114,END,2022-10-12 14:38:03
349,Р023ЕН77 ,133,READY,2022-10-12 14:39:02
350,В980МУ977,120,CANCEL,2022-10-12 14:39:02
351,Р023ЕН77 ,133,BEGIN,2022-10-12 14:39:02
352,В980МУ977,132,READY,2022-10-12 14:40:02
353,Е329РР150,135,READY,2022-10-12 14:40:02
354,Р030РС99 ,102,END,2022-10-12 14:40:02
355,Р030РС99 ,136,READY,2022-10-12 14:41:03
356,У384НР90 ,137,READY,2022-10-12 14:41:03
357,У384НР90 ,137,CANCEL,2022-10-12 14:41:03
358,С079РО750,126,BEGIN,2022-10-12 14:42:03
359,Е329РР150,135,BEGIN,2022-10-12 14:42:03
360,У384НР90 ,138,READY,2022-10-12 14:43:03
361,К173СН190,139,READY,2022-10-12 14:43:03
362,Е198ЕС977,123,END,2022-10-12 14:43:03
363,С214ТР777,130,END,2022-10-12 14:46:03
364,С214ТР777,140,READY,2022-10-12 14:47:02
365,К931РК99 ,143,READY,2022-10-12 14:47:02
366,Р030РС99 ,136,BEGIN,2022-10-12 14:47:02
367,У384НР90 ,138,BEGIN,2022-10-12 14:47:02
368,К173СН190,139,BEGIN,2022-10-12 14:47:02
369,О612ВХ190,134,CANCEL,2022-10-12 14:48:03
370,В980МУ977,132,BEGIN,2022-10-12 14:48:03
371,С214ТР777,140,BEGIN,2022-10-12 14:48:03
372,А274ЕТ197,119,END,2022-10-12 14:48:03
373,Х913ЕР50 ,121,END,2022-10-12 14:48:03
374,К389ТУ77 ,129,END,2022-10-12 14:48:03
375,Р023ЕН77 ,133,END,2022-10-12 14:49:02
376,Е329РР150,135,END,2022-10-12 14:49:02
377,Р023ЕН77 ,141,READY,2022-10-12 14:50:03
378,К389ТУ77 ,144,READY,2022-10-12 14:50:03
379,К897КН977,115,END,2022-10-12 14:50:03
380,А591ЕУ77 ,122,END,2022-10-12 14:50:03
381,С079РО750,126,END,2022-10-12 14:50:03
382,М340АА97 ,124,END,2022-10-12 14:51:03
383,А591ЕУ77 ,142,READY,2022-10-12 14:52:03
384,Е329РР150,146,READY,2022-10-12 14:52:03
385,К897КН977,147,READY,2022-10-12 14:52:03
386,А274ЕТ197,148,READY,2022-10-12 14:52:03
387,К931РК99 ,143,CANCEL,2022-10-12 14:52:03
388,Р023ЕН77 ,141,CANCEL,2022-10-12 14:52:03
389,К897КН977,147,BEGIN,2022-10-12 14:52:03
390,Р545НА77 ,108,END,2022-10-12 14:52:03
391,Р071ХС77 ,127,END,2022-10-12 14:52:03
392,Р071ХС77 ,152,READY,2022-10-12 14:53:02
393,А274ЕТ197,148,BEGIN,2022-10-12 14:53:02
394,В980МУ977,132,END,2022-10-12 14:53:02
395,А591ЕУ77 ,142,BEGIN,2022-10-12 14:54:02
396,М506СН77 ,117,END,2022-10-12 14:54:02
397,К897КН977,147,END,2022-10-12 14:54:02
398,Р023ЕН77 ,153,READY,2022-10-12 14:55:03
399,М506СН77 ,154,READY,2022-10-12 14:55:03
400,Р071ХС77 ,152,BEGIN,2022-10-12 14:55:03
401,Т561СО77 ,105,END,2022-10-12 14:55:03
402,Т561СО77 ,145,READY,2022-10-12 14:56:03
403,Р545НА77 ,155,READY,2022-10-12 14:56:03
404,Т561СО77 ,145,BEGIN,2022-10-12 14:56:03
405,В980МУ977,149,READY,2022-10-12 14:57:03
406,К897КН977,150,READY,2022-10-12 14:57:03
407,О612ВХ190,151,READY,2022-10-12 14:57:03
408,К931РК99 ,156,READY,2022-10-12 14:57:03
409,Р023ЕН77 ,153,CANCEL,2022-10-12 14:57:03
410,Р023ЕН77 ,157,READY,2022-10-12 14:58:02
411,Р222ТТ177,158,READY,2022-10-12 14:58:02
412,К389ТУ77 ,144,BEGIN,2022-10-12 14:58:02
413,Е329РР150,146,CANCEL,2022-10-12 14:58:02
414,Р545НА77 ,155,BEGIN,2022-10-12 14:58:02
415,О578РН77 ,128,END,2022-10-12 14:58:02
416,К931РК99 ,156,BEGIN,2022-10-12 14:59:02
417,Р023ЕН77 ,157,BEGIN,2022-10-12 14:59:02
418,Р222ТТ177,158,BEGIN,2022-10-12 14:59:02
419,К173СН190,139,END,2022-10-12 14:59:02
420,Р071ХС77 ,152,END,2022-10-12 14:59:02
421,В980МУ977,149,CANCEL,2022-10-12 15:00:03
422,К897КН977,150,BEGIN,2022-10-12 15:00:03
423,Р071ХС77 ,160,READY,2022-10-12 15:01:03
424,О578РН77 ,163,READY,2022-10-12 15:01:03
425,М506СН77 ,154,BEGIN,2022-10-12 15:01:03
426,О612ВХ190,151,BEGIN,2022-10-12 15:01:03
427,О578РН77 ,163,BEGIN,2022-10-12 15:02:03
428,М919НР77 ,131,END,2022-10-12 15:02:03
429,У384НР90 ,138,END,2022-10-12 15:02:03
430,М919НР77 ,162,READY,2022-10-12 15:03:03
431,В980МУ977,159,READY,2022-10-12 15:04:02
432,С214ТР777,140,END,2022-10-12 15:04:02
433,Е329РР150,161,READY,2022-10-12 15:05:03
434,С214ТР777,164,READY,2022-10-12 15:05:03
435,У384НР90 ,166,READY,2022-10-12 15:05:03
436,В980МУ977,159,BEGIN,2022-10-12 15:05:03
437,С214ТР777,164,BEGIN,2022-10-12 15:05:03
438,Р030РС99 ,136,END,2022-10-12 15:05:03
439,Р030РС99 ,165,READY,2022-10-12 15:06:03
440,М919НР77 ,162,CANCEL,2022-10-12 15:06:03
441,А591ЕУ77 ,142,END,2022-10-12 15:06:03
442,К389ТУ77 ,144,END,2022-10-12 15:07:03
443,А274ЕТ197,148,END,2022-10-12 15:07:03
444,О612ВХ190,151,END,2022-10-12 15:07:03
445,К389ТУ77 ,167,READY,2022-10-12 15:08:03
446,М919НР77 ,170,READY,2022-10-12 15:08:03
447,К389ТУ77 ,167,BEGIN,2022-10-12 15:08:03
448,М919НР77 ,170,BEGIN,2022-10-12 15:08:03
449,А274ЕТ197,168,READY,2022-10-12 15:10:03
450,К173СН190,171,READY,2022-10-12 15:10:03
451,О438ХО97 ,172,READY,2022-10-12 15:10:03
452,Р071ХС77 ,160,BEGIN,2022-10-12 15:10:03
453,У384НР90 ,166,CANCEL,2022-10-12 15:10:03
454,Т561СО77 ,145,END,2022-10-12 15:10:03
455,Т561СО77 ,169,READY,2022-10-12 15:11:03
456,У384НР90 ,175,READY,2022-10-12 15:11:03
457,А274ЕТ197,168,BEGIN,2022-10-12 15:11:03
458,К173СН190,171,CANCEL,2022-10-12 15:11:03
459,Т561СО77 ,169,BEGIN,2022-10-12 15:11:03
460,У384НР90 ,175,BEGIN,2022-10-12 15:11:03
461,К173СН190,174,READY,2022-10-12 15:12:03
462,Р030РС99 ,165,BEGIN,2022-10-12 15:12:03
463,О438ХО97 ,172,BEGIN,2022-10-12 15:12:03
464,К173СН190,174,BEGIN,2022-10-12 15:12:03
465,Р222ТТ177,158,END,2022-10-12 15:12:03
466,В980МУ977,159,END,2022-10-12 15:12:03
467,В980МУ977,173,READY,2022-10-12 15:13:03
468,Е329РР150,161,BEGIN,2022-10-12 15:13:03
469,Р222ТТ177,178,READY,2022-10-12 15:14:03
470,Е198ЕС977,181,READY,2022-10-12 15:14:03
471,Е198ЕС977,181,BEGIN,2022-10-12 15:14:03
472,О578РН77 ,163,END,2022-10-12 15:14:03
473,А274ЕТ197,168,END,2022-10-12 15:14:03
474,О578РН77 ,182,READY,2022-10-12 15:15:03
475,А274ЕТ197,184,READY,2022-10-12 15:15:03
